#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      223.7   107.9    63.8    97.6   108.2   207.3   262.3   289.8   308.1   329.1   360.3   408.1   503.8   706.6  2288.5  84974.1    85000  1746555359903  1746555365071
read      221.7   111.7    63.8    96.6   106.4   204.5   260.4   288.2   306.5   326.3   356.4   402.6   507.7   988.6  2189.5  90149.4    90000  1746555366574  1746555371745
read      209.4    97.8    63.8    94.8   103.5   190.6   245.6   274.5   293.7   313.7   340.2   384.6   470.4   611.2   941.4  95084.9    95000  1746555373249  1746555378417
read      213.7   110.9    63.8    96.1   105.1   191.0   248.4   279.1   299.2   319.9   350.1   397.9   496.1   675.2  3333.7 100072.4   100000  1746555379919  1746555385089
read      218.7   109.9    63.8    96.9   106.3   191.2   251.8   285.7   307.7   333.4   369.6   423.0   533.8   694.0  1338.2 104952.3   105000  1746555386592  1746555391761
read      221.7   119.0    63.8    98.7   108.6   191.2   253.3   288.9   312.1   339.6   377.0   430.0   538.4   728.3  2197.7 110228.8   110000  1746555393264  1746555398435
read      225.2   125.5    63.8    98.4   109.2   196.5   257.7   291.4   313.6   340.8   377.6   431.7   560.0   829.0  2927.9 114923.6   115000  1746555399938  1746555405107
read      225.0   142.9    63.8    99.0   109.3   189.8   249.9   288.0   313.3   343.7   383.5   440.0   574.2  1577.0  4397.3 120001.0   120000  1746555406610  1746555411779
read      235.9   138.6    63.8   102.1   112.9   194.9   258.1   301.5   332.1   369.4   415.4   484.1   638.5  1109.3  2699.0 125024.7   125000  1746555413282  1746555418452
read      288.9   211.4    63.8   111.5   125.2   219.6   294.5   357.5   406.2   463.7   537.8   657.5  1083.9  1720.3  4196.3 129970.0   130000  1746555419956  1746555425126
read      240.4   133.6    63.8   104.7   116.2   197.0   260.2   306.1   340.1   380.4   428.0   501.4   655.3   975.8  1464.8 134731.0   135000  1746555426630  1746555431801
read      362.2   345.6    63.8   122.4   139.5   228.0   297.7   401.3   499.9   621.5   795.5  1112.0  1592.9  2671.5  7183.4 139849.2   140000  1746555433305  1746555438475
read      416.0   475.4    68.9   134.3   151.7   223.5   266.1   320.6   505.9   824.8  1204.3  1423.2  2271.2  3407.0  7647.0 142600.6   145000  1746555439979  1746555445148
read      453.0   556.0    59.1   140.8   161.7   234.8   273.3   315.4   462.0  1042.3  1325.9  1482.8  2699.4  4355.5  7967.8 141081.1   150000  1746555446652  1746555451823
read      456.1   559.1    68.9   141.3   161.3   235.8   281.3   340.9   514.4   952.9  1309.9  1483.6  2796.5  4540.6  8014.1 141330.4   155000  1746555453327  1746555458497
read      446.6   576.1    68.9   148.0   165.2   227.8   263.7   298.0   381.3   941.3  1320.4  1483.1  3024.5  4817.2  8053.0 145173.4   160000  1746555460000  1746555465174
read      446.8   617.1    68.9   146.1   166.3   227.2   255.4   282.1   320.7   829.6  1317.2  1496.5  3253.8  5481.3  8004.2 145860.6   165000  1746555466678  1746555471845
read      464.2   609.2    68.9   142.0   163.5   240.6   280.4   319.5   408.8   932.3  1318.1  1515.3  3154.3  5334.5  8065.3 140336.3   170000  1746555473349  1746555478520
read      458.4   597.6    68.9   138.0   161.5   236.4   273.6   311.8   396.1   939.0  1327.1  1525.0  3165.8  5174.6  8044.1 142141.4   175000  1746555480024  1746555485195
read      440.9   581.6    63.8   136.1   150.7   220.6   264.7   323.0   450.4   803.0  1278.1  1511.5  3011.0  4374.2  7976.7 147075.8   180000  1746555486698  1746555491868
read      469.0   590.0    68.9   138.8   161.9   244.3   284.8   326.8   440.6  1031.5  1347.2  1548.2  3066.0  4700.8  8025.9 138843.5   185000  1746555493372  1746555498546
read      457.1   599.9    68.9   140.1   163.2   237.7   273.6   311.2   394.1   864.4  1313.9  1519.7  3139.4  5207.8  8015.5 142642.2   190000  1746555500049  1746555505217
read      450.4   609.4    68.9   144.4   165.1   231.9   267.9   303.2   373.5   793.1  1293.5  1504.6  3233.1  5268.6  8024.6 144696.2   195000  1746555506720  1746555511888
read      449.5   618.0    68.9   145.7   165.6   231.1   266.0   298.8   360.1   747.9  1280.4  1525.9  3238.9  5373.1  8069.3 145072.4   200000  1746555513392  1746555518563
read      426.8   553.6    68.9   138.7   154.5   219.4   262.8   316.7   417.7   740.1  1214.1  1468.6  2880.9  4371.2  7939.8 152384.0   205000  1746555520067  1746555525239
read      460.2   580.7    68.9   146.4   166.9   239.4   279.0   322.3   445.7   926.1  1315.6  1522.8  2975.6  4817.6  7977.4 141444.9   210000  1746555526742  1746555531914
read      438.5   615.9    68.9   143.4   163.1   225.9   258.7   291.3   345.3   684.4  1257.0  1506.3  3198.4  4887.2  8087.0 148642.6   215000  1746555533417  1746555538586
read      448.9   603.7    63.8   147.4   168.0   231.0   264.2   296.2   367.4   810.2  1298.1  1492.5  3197.8  5360.0  8029.7 145137.2   220000  1746555540090  1746555545260
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 58.16%,1.00%,100.00%
