#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      343.5   194.7    74.4   137.5   156.9   298.9   374.6   424.2   463.8   516.2   592.1   718.2   979.6  1406.8  3079.2 123889.0   125000  1746720085877  1746720091082
read      363.1   206.8    74.4   148.1   171.0   317.3   395.9   444.4   481.2   529.1   601.6   751.1  1016.4  1781.3  4262.5 129378.6   130000  1746720092587  1746720097791
read      370.1   195.7    74.4   151.2   175.5   328.4   405.9   459.5   501.4   553.1   620.6   723.9   981.2  1374.1  3408.6 134448.5   135000  1746720099296  1746720104501
read      383.7   192.0    74.4   162.9   190.8   342.2   428.6   477.9   511.8   550.7   606.1   728.9  1025.4  1276.5  3128.2 137806.9   140000  1746720106005  1746720111205
read      367.6   184.9    74.4   154.1   178.4   327.5   397.9   447.7   495.7   562.6   637.9   726.5   870.1  1203.5  3639.4 139482.6   145000  1746720112711  1746720117915
read      441.7   239.0    74.4   177.5   212.1   400.0   496.8   549.6   590.9   645.4   724.2   842.7  1142.5  1598.3  7142.5 135002.4   150000  1746720119420  1746720124621
read      443.1   224.2    80.4   217.5   249.8   404.4   499.5   548.8   582.7   621.4   671.2   752.8  1018.4  1329.9 11799.6 141401.6   155000  1746720126126  1746720131328
read      457.9   223.6    80.4   215.5   249.3   414.3   515.5   567.5   602.8   642.6   696.2   795.2  1109.2  2316.7  4698.2 140459.2   160000  1746720132833  1746720138038
read      456.6   197.9    86.8   229.9   261.2   421.8   519.9   567.5   599.1   635.3   683.0   765.8  1014.4  1477.1  5740.6 141097.8   165000  1746720139545  1746720144747
read      442.0   205.3    86.8   209.6   239.9   406.6   485.3   534.4   573.3   622.9   691.1   793.0  1045.1  1579.6  5538.0 144074.3   170000  1746720146254  1746720151456
read      471.2   209.7    86.8   226.5   260.2   435.5   524.6   575.7   614.2   661.7   727.0   836.5  1074.1  1541.2  4682.3 136811.7   175000  1746720152961  1746720158164
read      456.6   194.7    93.8   236.5   265.6   421.0   520.6   567.6   598.4   633.8   680.6   763.9   996.9  1311.1  7073.7 141434.2   180000  1746720159668  1746720164871
read      464.2   248.3    80.4   231.0   260.7   427.1   525.8   574.7   608.1   646.3   699.4   792.1  1097.9  1406.5  7291.5 139184.7   185000  1746720166376  1746720171579
read      459.4   201.2    86.8   236.7   265.4   426.2   522.6   567.7   597.6   633.6   682.1   771.0  1026.3  1274.8  5658.7 140616.0   190000  1746720173083  1746720178285
read      473.2   206.3    86.8   240.9   273.0   430.2   538.7   590.5   625.1   664.3   714.3   802.0  1055.5  1529.2  4735.4 136569.6   195000  1746720179790  1746720184993
read      469.7   200.8    80.4   234.6   264.5   435.9   523.4   574.6   612.9   660.7   726.9   822.3  1008.3  1377.1  4945.6 137657.2   200000  1746720186497  1746720191701
read      472.7   188.1    80.4   257.3   287.2   422.3   532.8   598.3   636.1   675.5   720.6   783.3   929.0  1245.6  4562.8 136751.4   205000  1746720193206  1746720198409
read      496.8   217.4    80.4   243.6   276.0   465.0   546.9   594.6   634.6   688.9   777.8   902.0  1091.0  1470.2  5236.0 130263.6   210000  1746720199913  1746720205116
read      469.0   185.8    86.8   253.2   281.9   422.3   534.4   592.1   627.0   664.6   708.5   774.9   971.3  1255.9  4308.7 137800.4   215000  1746720206622  1746720211824
read      476.0   189.1    80.4   256.5   284.4   427.0   539.0   598.7   635.5   676.1   724.4   796.1  1010.7  1291.2  3965.1 135890.6   220000  1746720213328  1746720218529
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 79.50%,38.50%,100.00%
