#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      244.6   106.8    68.9   110.0   123.3   228.9   284.0   313.9   334.7   358.5   387.7   429.7   514.4   690.8  1846.4  79963.0    80000  1746483574107  1746483579274
read      244.2   107.1    68.9   110.4   123.9   228.3   283.1   313.1   334.2   358.2   387.1   428.6   508.5   668.6  1548.0  84906.1    85000  1746483580777  1746483585947
read      249.8   174.4    68.9   111.6   126.1   230.8   285.7   316.1   338.0   363.1   393.5   436.6   532.5   847.8 11146.2  89694.8    90000  1746483587450  1746483592618
read      255.2   110.5    68.9   116.2   132.0   240.4   293.5   322.2   343.3   367.7   397.6   441.4   533.0   716.5  1968.8  95211.0    95000  1746483594120  1746483599291
read      259.4   108.7    74.4   117.6   134.6   244.7   297.3   326.6   347.3   371.9   401.6   447.7   545.1   784.9  1865.1 100088.2   100000  1746483600795  1746483605965
read      284.0   140.3    68.9   129.3   149.3   271.1   323.3   352.9   373.9   399.0   430.9   478.3   584.0   831.6  4037.5 105131.5   105000  1746483607468  1746483612637
read      338.8   139.4    74.4   150.9   178.3   321.6   380.8   415.0   440.6   472.0   515.3   586.6   753.7   988.6  1917.8 109775.3   110000  1746483614140  1746483619311
read      549.4   209.2    74.4   295.7   341.6   498.7   574.5   647.4   722.7   797.5   868.0   946.4  1073.1  1258.5  4808.0 112278.2   115000  1746483620814  1746483625988
read      292.6   124.5    74.4   136.0   157.4   276.8   331.2   362.0   384.3   410.6   445.4   499.9   623.5   824.5  2380.4 119805.6   120000  1746483627491  1746483632662
read      308.8   124.2    68.9   147.7   170.3   290.5   347.2   380.0   403.4   432.4   469.6   530.2   652.1   872.6  2218.4 124941.0   125000  1746483634165  1746483639335
read      534.6   205.7    80.4   318.7   351.0   464.1   538.9   668.4   741.2   793.7   843.3   903.0  1002.2  1209.9  4448.0 120255.6   130000  1746483640838  1746483646011
read      567.4   209.0    86.8   342.9   377.0   495.9   570.0   696.2   778.8   838.7   893.6   955.2  1069.5  1282.8  4313.0 114071.6   135000  1746483647515  1746483652684
read      558.9   200.0    86.8   341.1   373.6   486.7   557.6   697.4   773.9   830.1   879.2   935.2  1034.2  1195.9  3377.0 115759.4   140000  1746483654188  1746483659359
read      550.2   220.9    86.8   324.5   358.8   477.9   554.5   690.0   760.6   815.1   864.4   925.4  1023.9  1363.9  5049.5 117445.4   145000  1746483660863  1746483666042
read      523.9   194.2    80.4   306.9   339.1   458.4   544.0   659.2   719.2   769.7   818.9   874.4   982.1  1183.4  4002.1 123365.6   150000  1746483667546  1746483672716
read      547.1   199.8    86.8   331.8   363.0   470.8   547.8   697.4   762.7   813.2   858.8   916.9  1010.6  1195.5  3674.9 118259.3   155000  1746483674221  1746483679397
read      524.1   191.8    80.4   307.7   339.4   456.9   543.3   664.1   723.9   773.1   820.8   875.9   986.2  1178.2  3810.0 123345.9   160000  1746483680901  1746483686070
read      537.8   216.0    74.4   317.3   349.7   470.4   551.8   672.5   737.6   790.0   841.0   902.8  1004.8  1186.7  4804.5 120250.4   165000  1746483687575  1746483692745
read      573.8   208.3   109.4   356.8   389.2   500.0   562.9   679.3   790.2   855.0   909.5   971.8  1073.3  1250.4  3868.2 112837.6   170000  1746483694249  1746483699420
read      519.8   190.1    74.4   302.4   333.6   457.4   546.5   652.7   710.0   759.2   807.6   868.0   980.8  1213.7  3708.9 124379.0   175000  1746483700925  1746483706096
read      549.2   203.9    86.8   337.5   368.4   475.3   543.5   683.1   761.6   817.6   864.9   923.5  1014.8  1237.2  3728.3 117877.2   180000  1746483707601  1746483712771
read      585.0   208.8   101.3   360.2   393.4   509.8   578.7   705.6   807.1   869.2   923.9   989.5  1090.6  1272.3  3372.7 110737.7   185000  1746483714275  1746483719447
read      569.9   214.4    86.8   341.1   375.8   499.3   576.9   697.8   777.7   839.0   895.3   960.0  1072.9  1280.0  4703.9 113653.1   190000  1746483720951  1746483726122
read      568.1   209.5    93.8   342.4   376.6   497.0   573.2   698.7   777.6   837.2   892.5   955.7  1068.0  1270.8  4863.6 113972.7   195000  1746483727626  1746483732800
read      523.9   188.8    86.8   309.9   339.3   453.4   557.3   678.2   728.1   771.5   813.7   866.3   965.8  1144.4  2938.1 123423.7   200000  1746483734304  1746483739476
read      562.3   213.9    80.4   345.3   377.3   489.9   554.9   686.6   774.5   834.7   888.0   945.0  1052.7  1243.4  4684.6 115137.0   205000  1746483740979  1746483746151
read      580.6   217.8    68.9   352.2   386.2   508.6   579.9   695.7   789.5   855.9   914.6   982.7  1089.3  1337.0  5177.0 111559.5   210000  1746483747655  1746483752827
read      524.6   191.2    86.8   309.2   341.2   458.0   542.4   660.4   723.2   774.5   823.1   876.7   981.1  1156.3  3476.0 123257.9   215000  1746483754332  1746483759504
read      557.1   212.2    86.8   338.7   371.9   481.5   549.5   695.7   775.7   830.4   877.5   934.5  1038.5  1389.1  4667.6 116196.3   220000  1746483761008  1746483766179
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 59.67%,1.00%,100.00%
