#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      219.4    86.7    50.7   141.2   149.8   199.6   234.5   259.0   275.7   295.6   320.0   353.9   410.8   513.0  1778.9 139795.2   140000  1746363836620  1746363841792
read      218.7    88.6    54.7   141.7   150.5   199.0   232.0   255.1   272.1   292.1   317.4   352.8   413.3   511.0  4145.4 145082.4   145000  1746363843296  1746363848467
read      216.8    76.0    54.7   141.1   150.0   198.4   230.8   253.2   269.7   289.2   314.0   347.6   405.5   496.0  1521.9 150275.8   150000  1746363849970  1746363855141
read      225.6    84.2    59.1   144.0   153.2   207.1   242.2   265.2   281.7   301.5   326.8   362.9   427.5   531.9  2126.0 155206.6   155000  1746363856644  1746363861816
read      223.7    78.8    59.1   143.9   153.2   205.9   238.6   260.4   275.7   295.3   320.2   357.5   426.1   645.5  1676.1 160012.8   160000  1746363863319  1746363868489
read      219.8    83.6    59.1   145.8   154.5   203.4   232.9   252.6   267.5   285.4   309.2   344.1   404.8   496.5  3873.2 164999.8   165000  1746363869992  1746363875164
read      244.0    87.3    59.1   151.2   161.8   225.2   264.6   289.0   307.2   328.2   354.7   393.5   468.3   596.4  2507.9 170087.3   170000  1746363876668  1746363881838
read      227.0    79.6    63.8   148.1   157.1   211.0   242.1   262.3   276.7   295.5   319.9   358.5   431.6   548.6  2069.9 174753.2   175000  1746363883340  1746363888509
read      222.4    80.0    59.1   148.1   157.3   208.1   235.6   254.1   268.1   285.3   308.5   343.6   414.1   531.2  2509.8 180143.5   180000  1746363890012  1746363895183
read      245.5    96.8    59.1   155.2   165.9   227.4   263.8   286.5   303.7   323.6   349.0   388.3   467.4   669.6  3471.9 185346.6   185000  1746363896686  1746363901857
read      250.0    82.9    59.1   154.0   165.8   234.6   271.9   293.8   310.1   329.1   353.5   392.4   476.8   682.0  1810.4 189777.2   190000  1746363903360  1746363908528
read      253.3    85.3    59.1   157.4   169.1   238.8   275.7   297.2   313.3   332.0   356.0   393.7   475.7   624.4  1901.2 194727.4   195000  1746363910032  1746363915200
read      293.8   131.3    59.1   160.8   173.5   250.3   309.2   357.7   395.7   438.0   486.3   551.0   683.4   872.9  1643.7 193100.7   200000  1746363916704  1746363921874
read      248.2    68.9    59.1   163.7   176.4   238.9   267.6   284.1   295.9   311.7   331.7   363.7   431.7   545.4  1662.1 205512.4   205000  1746363923377  1746363928547
read      276.4   107.5    63.8   164.3   177.7   249.6   292.4   323.4   349.7   381.7   420.4   472.8   575.8   711.3  1774.2 201199.8   210000  1746363930050  1746363935221
read      270.4    96.7    54.7   170.4   184.6   258.6   293.5   313.7   328.5   345.7   369.7   406.0   490.9   631.4  2053.2 211177.7   215000  1746363936724  1746363941894
read      285.6    95.5    63.8   182.7   198.5   269.5   303.5   325.1   342.6   365.1   394.6   439.6   535.2   713.6  3133.6 213997.3   220000  1746363943397  1746363948565
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 57.29%,0.00%,100.00%
