#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      256.7   121.9    63.8   109.2   122.0   237.8   295.9   329.4   353.7   381.7   416.9   469.1   592.8   912.1  1964.0  84941.6    85000  1746485687147  1746485692317
read      267.5   141.1    68.9   111.4   125.0   237.4   301.5   339.9   368.1   400.8   444.3   514.9   735.7  1121.9  1738.0  90038.4    90000  1746485693821  1746485698992
read      254.9   133.2    63.8   109.9   122.5   228.4   290.6   328.5   355.4   385.7   422.8   478.1   610.3   918.8  2718.0  95099.6    95000  1746485700495  1746485705665
read      279.0   154.4    68.9   114.5   129.5   245.6   313.2   355.1   386.4   423.5   470.2   546.1   740.1  1111.8  3294.5  99797.8   100000  1746485707170  1746485712339
read      350.6   243.3    68.9   127.1   145.6   280.5   368.4   430.9   480.9   543.3   638.1   804.9  1247.8  2093.5  3265.6 104895.8   105000  1746485713843  1746485719015
read      421.8   370.0    74.4   139.1   159.7   286.8   385.7   484.4   575.4   701.8   887.0  1240.3  1718.8  2754.8  7400.0 109831.8   110000  1746485720519  1746485725688
read      518.9   525.5    74.4   156.2   179.4   296.0   388.6   560.1   780.2  1071.4  1346.8  1561.3  2385.0  3785.0  7946.9 114299.9   115000  1746485727192  1746485732362
read      552.0   607.0    74.4   161.5   186.0   299.9   373.9   516.8   866.5  1268.2  1441.2  1638.9  2728.3  4748.2  8056.3 115291.6   120000  1746485733867  1746485739035
read      568.9   604.7    74.4   163.3   188.2   309.5   385.5   546.4   976.5  1328.9  1480.8  1655.0  2739.5  4517.8  8098.6 114057.6   125000  1746485740539  1746485745710
read      577.5   634.4    74.4   164.7   189.2   306.4   387.2   515.2  1006.6  1346.4  1491.2  1689.6  3011.2  5797.2  8075.8 113068.4   130000  1746485747214  1746485752383
read      569.9   623.9    74.4   164.2   189.3   306.6   378.4   519.1   933.2  1323.8  1478.8  1672.0  2989.4  5331.1  8112.7 114570.6   135000  1746485753888  1746485759058
read      589.1   642.8    74.4   169.0   195.1   317.3   402.1   577.3   970.3  1326.6  1491.4  1705.4  3125.6  6222.2  8075.2 111092.6   140000  1746485760562  1746485765732
read      600.0   610.4    68.9   169.5   195.7   327.3   419.4   685.2  1189.1  1378.4  1490.3  1653.4  2753.1  4462.9  8085.4 108763.4   145000  1746485767236  1746485772407
read      574.1   632.6    74.4   163.1   188.0   310.0   383.0   512.3   949.0  1337.2  1486.9  1676.1  3039.0  5940.4  8067.6 113990.2   150000  1746485773911  1746485779084
read      606.3   646.9    74.4   168.5   194.8   329.4   415.8   630.7  1133.2  1376.4  1505.0  1689.9  3035.6  6059.8  8112.5 108031.0   155000  1746485780587  1746485785758
read      571.4   602.4    74.4   165.5   191.6   305.9   396.0   577.5   986.1  1320.8  1473.0  1670.7  2724.6  4582.2  8016.4 114235.2   160000  1746485787261  1746485792431
read      572.0   603.3    74.4   162.3   186.5   310.6   384.4   548.2  1063.3  1344.9  1471.3  1622.1  2734.4  4736.3  8002.9 114102.0   165000  1746485793935  1746485799107
read      581.7   613.4    74.4   166.4   191.8   315.3   398.2   582.0  1051.0  1350.4  1490.3  1667.1  2838.5  5042.8  8016.9 112353.0   170000  1746485800610  1746485805781
read      540.0   588.7    74.4   160.0   183.6   287.0   357.0   486.4   908.9  1288.0  1425.9  1586.4  2615.5  4893.9  8076.3 120854.3   175000  1746485807285  1746485812457
read      552.9   638.7    80.4   159.7   184.7   290.3   355.6   451.0   839.7  1295.0  1446.3  1613.0  3248.3  5491.1  8053.0 118350.8   180000  1746485813960  1746485819132
read      548.8   603.0    74.4   160.9   186.0   294.7   357.4   472.4   885.0  1286.7  1438.9  1600.1  2980.9  4723.4  7990.4 118857.8   185000  1746485820636  1746485825806
read      582.7   650.5    74.4   165.7   191.5   313.7   391.4   523.7   979.1  1328.2  1473.1  1639.8  3241.2  6293.1  8125.8 112325.0   190000  1746485827310  1746485832480
read      515.9   552.9    74.4   157.5   180.6   283.4   352.5   502.9   760.7  1124.6  1366.1  1567.1  2553.9  4275.1  8009.9 126294.0   195000  1746485833983  1746485839160
read      553.9   641.0    74.4   164.0   187.9   286.9   365.2   462.8   833.2  1293.0  1447.5  1646.6  3210.3  5487.2  8057.8 118164.3   200000  1746485840663  1746485845835
read      545.0   612.1    74.4   159.3   183.3   293.4   355.3   457.0   840.0  1266.6  1427.8  1598.0  3038.1  5144.3  8073.5 119839.6   205000  1746485847339  1746485852510
read      586.1   624.8    74.4   166.8   191.8   316.9   394.6   566.2  1091.9  1356.4  1480.1  1641.3  2891.6  5062.5  8101.8 111539.4   210000  1746485854015  1746485859186
read      567.0   605.3    74.4   164.4   189.8   309.3   386.1   547.9   934.0  1308.0  1466.0  1652.8  2773.5  4809.5  8059.2 115096.2   215000  1746485860690  1746485865861
read      552.5   592.8    68.9   161.9   186.5   299.1   372.3   534.5   929.1  1291.0  1433.2  1595.4  2674.9  4870.2  8965.9 118010.8   220000  1746485867364  1746485872537
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 59.04%,0.99%,100.00%
