#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      280.8   123.2    63.8   132.2   152.7   263.6   315.5   345.1   368.0   395.0   429.9   486.6   613.5   801.5  2293.8 120239.2   120000  1746315010477  1746315015650
read      313.0   143.4    63.8   144.6   167.8   290.1   346.4   380.3   405.1   436.7   481.2   558.6   737.8  1130.1  3417.8 125141.6   125000  1746315017153  1746315022321
read      373.6   162.0    68.9   166.9   197.3   345.3   410.7   455.7   492.9   539.9   598.8   680.4   810.8  1007.1  1987.7 129562.2   130000  1746315023824  1746315028991
read      430.4   166.7    74.4   216.1   250.5   395.6   475.1   529.5   568.4   612.5   665.3   736.4   869.8  1074.8  2564.6 134124.6   135000  1746315030493  1746315035662
read      474.1   179.8    80.4   252.1   288.7   428.6   525.5   588.4   630.7   676.2   726.6   793.0   924.9  1129.9  3217.7 134175.7   140000  1746315037165  1746315042334
read      474.7   183.8    74.4   260.0   296.3   423.0   520.7   592.9   638.1   682.5   729.8   791.6   921.4  1165.7  3851.8 135489.2   145000  1746315043837  1746315049005
read      483.5   187.4    80.4   265.9   303.1   427.2   526.0   604.9   653.1   699.6   746.2   807.3   939.5  1163.8  4381.0 133212.2   150000  1746315050508  1746315055676
read      479.1   185.1    80.4   258.4   294.5   428.1   530.3   599.1   643.5   687.7   736.1   802.2   938.9  1168.0  3914.7 134569.5   155000  1746315057179  1746315062347
read      486.8   185.2    80.4   270.2   306.0   430.4   527.1   606.5   656.4   705.4   754.4   816.5   942.8  1173.0  3294.2 132639.4   160000  1746315063850  1746315069017
read      471.1   176.7    80.4   255.7   290.1   421.5   522.7   590.6   633.3   676.5   723.5   786.5   921.8  1122.7  3118.5 136991.1   165000  1746315070520  1746315075694
read      487.1   187.0    80.4   267.1   304.4   431.0   530.7   608.8   658.0   705.3   753.6   815.3   940.6  1153.0  4842.7 132608.0   170000  1746315077196  1746315082364
read      481.0   185.6    74.4   261.4   298.3   427.7   532.0   603.3   647.3   691.4   738.8   801.8   939.1  1172.7  3703.9 134258.7   175000  1746315083867  1746315089036
read      473.3   176.3    80.4   257.2   291.5   425.0   524.1   590.6   633.0   677.0   726.0   791.6   925.2  1164.1  3358.0 136376.1   180000  1746315090539  1746315095708
read      497.6   191.1    68.9   277.7   316.1   435.9   533.2   619.7   675.4   725.9   776.2   839.5   968.8  1175.4  4439.1 129860.1   185000  1746315097210  1746315102378
read      494.0   180.6    86.8   277.5   314.0   436.8   530.5   609.5   662.3   714.2   766.7   831.9   963.9  1152.4  2263.5 130754.0   190000  1746315103881  1746315109050
read      482.5   190.8    80.4   263.4   300.7   427.6   521.9   600.6   649.7   698.2   747.9   815.0   946.0  1168.9  4184.2 133850.1   195000  1746315110552  1746315115723
read      494.5   188.4    68.9   276.1   312.8   435.5   531.0   613.8   667.2   717.6   768.7   833.8   967.9  1179.5  3931.3 130604.1   200000  1746315117225  1746315122395
read      471.5   175.0    80.4   271.5   301.4   410.9   507.7   599.1   646.3   689.0   732.4   788.3   895.8  1085.7  2937.4 136989.1   205000  1746315123899  1746315129067
read      504.7   189.6    74.4   316.0   342.9   431.3   491.4   632.1   708.0   757.6   799.4   851.3   936.6  1130.2  4470.9 128143.6   210000  1746315130570  1746315135743
read      520.7   191.7    74.4   322.6   351.2   451.2   508.1   635.0   718.5   776.0   826.2   879.4   981.5  1186.7  3867.4 124248.6   215000  1746315137246  1746315142415
read      495.8   199.6    93.8   305.5   333.1   425.0   485.6   618.5   694.1   741.8   784.8   836.5   924.5  1150.5  4716.2 130371.5   220000  1746315143918  1746315149086
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 56.50%,0.50%,100.00%
