#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      480.2   168.2   127.6   272.1   299.0   429.6   563.7   620.1   652.4   682.7   717.0   758.2   839.2   942.2  2984.3 132533.5   140000  1746362033861  1746362039032
read      476.8   187.8    93.8   278.1   301.2   413.0   576.9   624.1   650.5   676.2   705.4   741.9   807.6   935.3  5173.5 133833.8   145000  1746362040535  1746362045708
read      402.1   135.9    80.4   220.4   241.5   416.2   469.7   493.5   508.3   527.2   546.5   580.0   639.4   795.5  4290.6 148591.2   150000  1746362047211  1746362052383
read      509.4   187.1   127.6   301.0   326.3   432.9   609.0   674.8   706.5   735.1   768.5   806.2   881.2  1016.1  4492.6 126621.1   155000  1746362053886  1746362059057
read      480.1   166.2   101.3   278.0   300.7   422.5   578.1   625.8   653.5   681.4   714.9   756.3   839.7   942.0  2135.1 134296.6   160000  1746362060560  1746362065734
read      484.4   179.6   109.4   265.3   292.1   445.8   544.2   596.2   635.3   683.3   739.2   803.3   901.3  1053.8  4309.2 132870.4   165000  1746362067237  1746362072407
read      466.3   293.6    63.8   264.2   287.2   430.4   555.9   596.8   621.4   647.5   680.7   731.4   828.2   963.3  2682.5 138314.6   170000  1746362073910  1746362079081
read      470.5   164.7    93.8   268.6   293.3   426.2   564.7   609.3   634.5   661.2   688.6   730.7   802.3   941.1  3191.6 137078.0   175000  1746362080584  1746362085760
read      504.9   178.0    93.8   297.6   320.0   433.0   622.9   666.1   689.1   714.4   740.1   783.2   859.5  1003.5  3389.2 127852.2   180000  1746362087264  1746362092432
read      448.1   153.3    68.9   256.8   277.9   433.4   542.5   575.7   595.9   618.0   640.1   677.4   740.8   868.2  2416.4 143860.6   185000  1746362093935  1746362099104
read      452.0   152.8   118.1   259.8   281.5   427.1   545.2   580.6   602.6   625.4   651.6   686.9   748.4   873.4  3101.0 142631.4   190000  1746362100607  1746362105777
read      509.1   179.7   101.3   302.7   329.6   440.7   583.3   657.5   696.6   732.9   772.7   820.2   907.2  1034.2  3168.5 126913.6   195000  1746362107280  1746362112451
read      512.9   176.7   101.3   304.0   327.3   437.3   624.0   675.6   703.9   731.2   763.1   803.4   872.8  1005.0  2118.9 125924.8   200000  1746362113955  1746362119132
read      503.9   183.1    86.8   298.5   322.6   430.4   608.2   665.0   694.1   722.2   751.1   794.2   865.4  1003.1  4296.0 128214.0   205000  1746362120635  1746362125806
read      459.6   166.8    86.8   266.6   290.0   403.9   553.1   599.4   624.0   649.5   677.4   716.0   785.1   922.4  2231.2 140422.0   210000  1746362127310  1746362132479
read      459.7   157.0    80.4   266.7   287.8   412.3   562.3   600.3   621.4   642.5   669.5   700.8   768.5   906.2  2156.6 140362.2   215000  1746362133982  1746362139155
read      461.5   157.1    86.8   268.3   289.3   419.7   563.1   601.2   622.0   643.0   669.9   701.6   769.1   920.2  2328.1 139787.8   220000  1746362140659  1746362145831
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 59.09%,1.51%,100.00%
