#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      205.0   107.5    59.1    99.6   109.0   187.9   243.7   267.9   282.8   298.4   317.8   346.4   425.0   594.0  1971.9  80019.2    80000  1747238769925  1747238775100
read      207.4    92.2    63.8   101.1   110.0   188.3   246.4   272.5   288.2   305.3   325.3   356.5   430.7   599.1  2278.1  84876.8    85000  1747238776604  1747238781780
read      206.3   214.1    63.8    99.8   108.9   182.5   236.8   265.3   283.2   301.9   323.4   358.9   455.5   895.1  3057.7  90032.8    90000  1747238783284  1747238788459
read      205.6    92.5    59.1   101.2   110.2   183.2   239.3   268.5   286.0   304.7   326.9   361.7   449.9   645.4  1357.2  94829.4    95000  1747238789962  1747238795135
read      208.4   102.2    63.8   102.2   111.5   184.7   239.5   269.5   287.9   307.2   329.8   365.5   467.9   854.9  2929.2 100047.4   100000  1747238796639  1747238801813
read      202.2    88.8    59.1   100.8   110.0   180.2   232.2   261.9   279.7   298.1   319.7   352.6   438.9   669.6  1728.9 104804.2   105000  1747238803317  1747238808492
read      205.6   100.7    54.7   102.5   111.7   179.7   229.8   261.1   281.0   302.4   328.0   367.5   498.0   881.9  2144.5 110170.8   110000  1747238809996  1747238815169
read      200.0    91.8    63.8   102.1   111.2   176.8   224.0   254.7   274.7   295.5   318.9   354.3   435.6   630.2  1821.1 114985.6   115000  1747238816672  1747238821849
read      204.9   100.3    63.8   104.7   114.1   179.6   225.5   255.5   276.8   299.4   326.2   367.8   487.0   791.7  2327.8 119993.0   120000  1747238823353  1747238828527
read      203.3   100.6    59.1   104.3   113.8   178.7   223.9   253.5   274.8   298.3   325.2   364.9   460.9   722.0  2297.8 125049.4   125000  1747238830031  1747238835206
read      204.3    93.0    63.8   105.2   115.1   181.4   225.2   254.3   275.0   297.8   324.2   362.9   451.4   710.7  2605.6 130184.8   130000  1747238836712  1747238841886
read      204.6   181.6    63.8   105.8   115.9   181.6   223.8   251.8   272.1   294.6   321.1   361.4   452.8   720.3  2128.7 135027.2   135000  1747238843390  1747238848566
read      205.8    97.4    63.8   107.3   117.5   182.9   224.2   251.3   271.9   295.8   324.9   367.3   465.6   808.5  2342.8 139997.4   140000  1747238850071  1747238855247
read      202.3    91.3    59.1   106.9   116.9   180.4   219.3   245.8   265.8   288.7   316.5   358.6   460.6   779.5  2330.3 144843.6   145000  1747238856750  1747238861925
read      207.8    96.6    68.9   110.1   121.0   186.4   225.8   251.7   271.7   294.9   322.7   364.3   460.1   743.4  2399.0 149834.8   150000  1747238863430  1747238868605
read      200.5    83.0    68.9   109.7   119.9   181.2   216.0   238.9   257.7   280.4   309.0   350.4   444.6   682.6  1407.4 155040.5   155000  1747238870108  1747238875284
read      223.5    97.6    68.9   119.7   133.1   204.6   243.0   267.2   285.3   307.4   335.8   378.5   487.2   939.8  2567.8 159805.3   160000  1747238876788  1747238881965
read      215.8   101.5    68.9   113.3   125.6   194.1   232.6   258.2   277.3   300.8   331.9   380.5   513.4   855.5  1722.3 164713.9   165000  1747238883470  1747238888648
read      215.5    91.9    54.7   117.6   130.3   196.8   232.1   254.7   272.3   293.8   321.6   367.8   485.3   892.1  2126.9 169671.0   170000  1747238890151  1747238895327
read      222.4    89.8    63.8   122.4   136.3   205.4   240.8   263.5   280.3   301.2   328.9   372.7   481.4   768.6  1972.7 175305.4   175000  1747238896831  1747238902006
read      229.3    90.9    63.8   125.3   139.4   211.7   248.6   271.5   289.3   311.2   340.2   388.9   509.6   787.5  1570.0 180179.4   180000  1747238903509  1747238908684
read      240.2    89.4    68.9   131.6   147.4   225.5   262.8   285.1   301.8   321.9   349.7   395.7   500.6   745.3  1422.1 184766.4   185000  1747238910188  1747238915362
read      255.4   124.1    68.9   136.4   152.4   232.3   271.9   296.4   316.2   341.7   378.4   447.0   635.1  1088.5  3638.3 187203.5   190000  1747238916866  1747238922048
read      254.8    96.7    68.9   143.5   161.1   239.9   275.1   296.3   312.8   333.0   361.2   408.7   548.0   963.1  1916.8 194951.0   195000  1747238923552  1747238928728
read      255.5   122.0    74.4   141.0   157.3   235.5   273.2   296.4   315.2   338.7   371.2   429.3   575.7  1017.6  4121.5 197431.1   200000  1747238930233  1747238935410
read      255.1   117.8    68.9   140.4   156.8   235.5   273.1   296.2   314.7   338.0   371.1   431.6   585.8   958.9  2671.4 200443.3   205000  1747238936915  1747238942089
read      329.7   110.0    74.4   181.8   207.7   319.6   363.4   388.2   405.4   428.7   459.2   507.3   633.2   901.8  2567.0 193701.4   210000  1747238943594  1747238948771
read      289.8   121.9    68.9   164.3   184.4   270.8   309.7   333.7   352.5   376.9   412.8   474.0   628.5  1040.4  4128.5 203317.2   215000  1747238950277  1747238955453
read      306.3   121.7    74.4   162.7   182.9   285.7   336.4   366.7   389.6   417.4   454.6   512.9   655.2   963.2  2620.6 200121.8   220000  1747238956957  1747238962135
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 65.58%,0.50%,100.00%
