#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      309.9   322.0    63.8   118.1   132.4   220.2   299.3   375.1   431.1   499.4   594.4   772.3  1278.8  1776.8  3220.6 134965.6   135000  1747236844549  1747236849730
read      360.0   320.5    63.8   128.7   144.1   225.4   304.7   419.6   513.5   630.7   795.3  1086.7  1479.6  2290.0  4498.9 139379.7   140000  1747236851234  1747236856410
read      448.0   533.2    74.4   144.7   162.5   232.0   272.5   319.2   501.9  1001.8  1314.0  1487.8  2511.8  3833.8  7953.5 139646.2   145000  1747236857914  1747236863089
read      480.1   627.9    74.4   150.0   172.0   243.9   280.8   318.1   426.5  1137.6  1365.6  1543.5  3161.2  5395.0  8110.3 135897.9   150000  1747236864593  1747236869772
read      459.6   576.0    68.9   145.1   163.7   237.1   280.6   332.7   504.1   944.7  1312.2  1492.9  2896.5  4717.0  8073.2 140827.1   155000  1747236871277  1747236876455
read      478.8   572.6    68.9   153.4   173.7   248.2   294.7   370.4   626.3  1022.7  1331.8  1520.6  2772.0  5039.1  8053.8 136024.2   160000  1747236877960  1747236883139
read      475.5   602.8    74.4   148.1   166.8   241.3   286.6   336.2   467.2  1093.7  1354.4  1545.0  3110.3  5064.4  8070.5 137278.1   165000  1747236884643  1747236889820
read      457.5   587.0    68.9   152.9   170.9   231.4   267.0   306.4   424.9   975.7  1328.3  1500.5  3054.5  4496.5  8069.8 142336.8   170000  1747236891324  1747236896501
read      470.4   627.7    68.9   148.6   166.8   236.9   278.3   320.7   418.9   919.0  1330.1  1554.3  3270.7  5335.8  8077.6 138926.4   175000  1747236898005  1747236903184
read      479.0   591.3    74.4   152.4   173.3   246.5   292.2   357.3   566.9   989.6  1333.8  1533.7  2997.7  5147.7  8057.3 136261.9   180000  1747236904688  1747236909867
read      505.5   572.4    68.9   150.1   171.8   270.7   390.8   560.9   711.8   918.6  1233.1  1526.6  2947.1  4898.2  8024.7 128468.6   185000  1747236911373  1747236916560
read      484.4   505.1    68.9   149.9   168.2   272.1   420.5   578.7   706.0   872.6  1130.7  1433.1  2532.4  4029.9  8006.5 133706.0   190000  1747236918065  1747236923243
read      484.4   519.9    74.4   150.0   170.7   257.6   335.4   500.7   710.4  1013.6  1315.2  1505.2  2412.8  3750.9  7928.2 134063.9   195000  1747236924750  1747236929928
read      467.7   560.8    63.8   155.0   172.1   240.7   289.3   359.1   591.1   995.9  1314.4  1490.9  2764.8  4755.5  8049.1 139241.4   200000  1747236931432  1747236936614
read      453.8   568.4    74.4   145.5   162.7   232.1   274.4   326.6   476.6   919.1  1309.4  1516.3  2856.0  4282.5  8017.0 143605.9   205000  1747236938118  1747236943296
read      470.1   625.2    68.9   151.5   169.0   236.7   274.7   314.4   396.2   968.2  1344.5  1558.7  3199.6  5456.8  8081.4 139269.2   210000  1747236944800  1747236949977
read      464.0   591.0    59.1   151.6   170.2   235.3   273.5   317.5   459.2  1010.5  1334.1  1508.8  3057.7  4995.0  8040.4 140736.0   215000  1747236951481  1747236956664
read      441.1   602.6    68.9   144.3   159.9   222.3   259.4   298.4   374.6   828.4  1297.3  1494.2  2995.2  5158.5  8103.4 147928.4   220000  1747236958167  1747236963347
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 68.85%,4.55%,100.00%
